file_name,min,max,mean
NG_2019-11-14_10-34-27-0910.bmp,22,255,49.1865594407967
NG_68+2019-11-13_11-13-26-6880.bmp,13,183,32.5415415415415
NG_b157_2021-07-05_16-21-03-1520.bmp,17,255,106.769404244515
NG_b157_2021-07-05_16-23-05-4580.bmp,19,255,97.7361739623938
NG_b157_2021-07-05_16-55-14-7230.bmp,19,255,123.327150260615
NG_b157_2021-07-05_16-50-57-8490.bmp,9,255,21.7881028122526
NG_b157_2021-07-05_16-29-47-1400.bmp,7,130,20.8804755290709
NG_2019-11-15_10-53-08-7750.bmp,19,98,45.2931745304627
NG_b157_2021-07-05_16-54-14-0510.bmp,19,255,120.322236659349
NG_b157_2021-07-05_16-09-56-3920.bmp,18,255,99.0306315993847
NG_b157_2021-07-05_15-50-36-4760.bmp,8,167,33.1120271218842
NG_68+2019-11-13_13-05-45-4260.bmp,11,255,30.9385487182097
NG_b157_2021-07-05_16-14-10-2740.bmp,18,255,103.894350105291
NG_b157_2021-07-05_16-24-00-6930.bmp,17,255,99.8820287647296
NG_b157_2021-07-05_16-48-53-3910.bmp,10,176,44.198500530191
NG_b157_2021-07-05_16-51-15-0570.bmp,7,113,14.4709589736697
NG_b157_2021-07-05_16-20-26-8810.bmp,18,255,107.525740400556
NG_b157_2021-07-05_16-46-44-8410.bmp,7,200,19.0363815583135
NG_b157_2021-07-05_16-05-36-0100.bmp,21,255,140.625252027421
NG_b157_2021-07-05_16-14-02-8560.bmp,18,255,101.530101408367
NG_b157_2021-07-05_16-23-53-9260.bmp,18,255,96.6509700255388
NG_b157_2021-07-05_16-51-30-1850.bmp,7,94,13.8659139447705
NG_2019-11-14_10-21-39-5550.bmp,26,97,52.3843843843844
NG_b157_2021-07-05_16-10-51-6120.bmp,17,255,102.14855802978
NG_68+2019-11-20_13-54-05-1690.bmp,10,103,23.4611730374442
NG_b157_2021-07-05_16-49-47-2210.bmp,10,129,37.9441283211613
NG_b157_2021-07-05_16-43-39-8890.bmp,19,252,116.473139477575
NG_b157_2021-07-05_16-41-34-9670.bmp,18,255,113.690084681213
NG_b157_2021-07-05_16-24-33-0110.bmp,17,255,98.9140045103574
NG_b157_2021-07-05_16-53-44-4160.bmp,21,255,117.571560852487
NG_2019-11-14_15-40-42-2650.bmp,19,151,45.7972209497633
NG_2019-11-15_15-04-16-4750.bmp,20,152,51.3137883646358
NG_2019-11-15_14-50-36-5090.bmp,17,194,42.6540269082642
NG_2019-11-15_15-19-05-3870.bmp,16,115,40.3007244532668
NG_b157_2021-07-05_16-06-07-2290.bmp,21,255,139.007975267709
NG_2019-11-14_10-25-12-2680.bmp,27,169,58.9753312634669
NG_2019-11-14_15-43-02-3550.bmp,13,99,29.1110941449924
NG_b157_2021-07-05_16-20-50-5660.bmp,17,255,108.054706752095
NG_2019-11-14_15-41-01-2090.bmp,18,84,44.2884240172376
NG_2019-11-14_15-38-29-7130.bmp,16,80,31.550228194296
NG_2019-11-14_10-34-15-2980.bmp,22,79,45.6685329397194
NG_2019-11-14_10-05-40-5970.bmp,18,229,50.8872262092601
NG_2019-11-15_15-18-53-8050.bmp,18,127,42.9453690979115
NG_68+2019-11-13_11-22-06-7500.bmp,14,112,44.5827692098879
NG_b157_2021-07-05_16-41-19-6500.bmp,19,255,115.082037725705
NG_68+2019-11-20_15-03-33-2240.bmp,13,152,26.0551398856484
NG_2019-11-14_10-34-48-8440.bmp,19,151,42.1088885495665
NG_b157_2021-07-05_16-46-38-1280.bmp,7,255,19.3084964977523
NG_b157_2021-07-05_16-45-26-7610.bmp,6,140,16.0474632973401
NG_b157_2021-07-05_16-23-15-8760.bmp,18,255,97.7530952700987
NG_68+2019-11-13_11-27-39-1820.bmp,17,181,45.7036188731104
NG_b157_2021-07-05_16-23-45-2100.bmp,17,255,98.0464775900951
NG_b157_2021-07-05_16-39-40-1070.bmp,20,255,112.051182101946
NG_2019-11-14_15-51-01-6690.bmp,23,94,51.9063809572284
NG_b157_2021-07-05_16-50-13-4860.bmp,10,105,36.6843197873262
NG_2019-11-14_15-51-04-0570.bmp,22,224,48.7248774197927
NG_b157_2021-07-05_16-43-06-0710.bmp,21,255,122.610750182953
NG_68+2019-11-13_11-21-47-7520.bmp,18,101,51.7779304728457
NG_2019-11-14_15-38-15-5760.bmp,14,59,31.4031998099795
NG_b157_2021-07-05_16-03-33-7550.bmp,20,255,118.398778320415
NG_2019-11-14_10-05-33-5350.bmp,21,211,53.1588707351419
NG_68+2019-11-13_11-27-51-1760.bmp,16,115,45.1626541796033
NG_b157_2021-07-05_16-20-37-6990.bmp,18,255,107.426482667981
NG_b157_2021-07-05_16-45-41-5740.bmp,6,134,15.9402900368893
NG_2019-11-14_15-51-24-8970.bmp,19,98,44.8652550855941
NG_2019-11-14_15-42-43-6760.bmp,14,62,29.1107887548565
NG_68+2019-11-13_11-13-10-5880.bmp,12,230,35.2158429616057
NG_b157_2021-07-05_15-54-29-6910.bmp,9,152,39.9857669847813
NG_b157_2021-07-05_16-57-30-0350.bmp,19,255,111.917439550756
NG_2019-11-15_15-04-09-3650.bmp,20,192,55.4812100235829
NG_2019-11-15_10-53-40-0240.bmp,18,216,47.6539081454336
NG_b157_2021-07-05_16-46-49-8050.bmp,7,209,18.9797930014786
NG_b157_2021-07-05_16-46-59-7690.bmp,7,91,19.2102991472139
NG_2019-11-15_15-26-32-5240.bmp,11,165,23.20691878319
NG_b157_2021-07-05_16-55-37-4410.bmp,19,255,122.233134698389
NG_68+2019-11-20_14-49-25-5500.bmp,11,188,23.6474270881051
NG_b157_2021-07-05_16-11-31-4460.bmp,17,255,98.4244813835745
NG_b157_2021-07-05_16-12-10-2820.bmp,17,255,101.570843974491
NG_b157_2021-07-05_15-50-26-6620.bmp,9,188,32.6897710470899
NG_2019-11-15_14-57-48-5870.bmp,19,86,37.52394767649
NG_b157_2021-07-05_16-49-17-6060.bmp,10,203,41.3119166031931
NG_b157_2021-07-05_15-55-31-1970.bmp,10,131,37.0467464193438
NG_b157_2021-07-05_16-29-55-8040.bmp,7,121,20.5474110249862
NG_b157_2021-07-05_16-13-52-4390.bmp,18,255,103.95382110907
NG_b157_2021-07-05_16-24-09-2600.bmp,17,255,99.2407067222247
NG_2019-11-15_15-04-07-0350.bmp,20,213,56.4777828676134
NG_2019-11-15_10-53-04-0820.bmp,20,104,47.6207902818072
NG_2019-11-14_10-22-14-8520.bmp,21,105,45.7633905091532
NG_b157_2021-07-05_15-54-22-3260.bmp,9,241,40.87251519632
NG_b157_2021-07-05_15-51-11-7040.bmp,8,244,33.0277790223576
NG_2019-11-15_10-32-19-3230.bmp,20,138,54.1971971971972
NG_2019-11-15_15-26-25-5980.bmp,11,146,25.8748239765189
NG_b157_2021-07-05_16-52-24-8260.bmp,6,99,14.679480860851
NG_2019-11-15_10-38-06-9340.bmp,13,98,32.624353166726
NG_2019-11-14_15-38-32-0660.bmp,17,82,31.3284979895149
NG_b157_2021-07-05_16-54-39-9870.bmp,19,255,122.500873695058
NG_b157_2021-07-05_15-51-41-3970.bmp,8,201,33.2264587720477
NG_b157_2021-07-05_15-53-24-4030.bmp,11,172,43.4088594172379
NG_2019-11-15_10-53-30-6170.bmp,21,124,56.102458390594
NG_b157_2021-07-05_16-24-23-8440.bmp,16,255,96.8785787893723
NG_2019-11-15_10-29-03-1240.bmp,19,89,48.0345599837125
NG_68+2019-11-13_11-28-05-3150.bmp,15,161,44.2278549736177
NG_68+2019-11-12_14-20-13-4830.bmp,26,129,50.0867307985952
NG_68+2019-11-13_11-22-23-0230.bmp,15,108,43.384503147215
NG_2019-11-15_10-05-57-9860.bmp,15,255,42.0629782324698
NG_b157_2021-07-05_16-40-48-9150.bmp,19,255,116.657660886838
NG_b157_2021-07-05_16-29-36-7260.bmp,7,255,21.2752064757979
NG_b157_2021-07-05_15-53-50-8170.bmp,9,138,41.5033230282121
NG_2019-11-15_09-46-06-2690.bmp,10,255,23.1636551806043
NG_68+2019-11-13_11-02-47-7740.bmp,13,71,28.4446480378684
NG_b157_2021-07-05_16-13-30-8850.bmp,21,255,111.928640769449
NG_68+2019-11-20_13-41-18-9760.bmp,9,255,24.9597224342987
NG_2019-11-15_10-39-53-2590.bmp,17,177,44.5400994214554
NG_2019-11-14_15-38-53-2240.bmp,14,94,28.4651940075669
NG_b157_2021-07-05_16-28-56-3830.bmp,7,240,20.0695969054766
NG_b157_2021-07-05_16-16-09-6810.bmp,17,255,107.875233358723
NG_2019-11-15_10-40-12-1480.bmp,16,189,41.173631258377
NG_68+2019-11-13_11-13-28-9890.bmp,12,189,33.6456965440016
NG_68+2019-11-13_11-22-13-7840.bmp,14,255,48.509034458187
NG_b157_2021-07-05_16-13-40-0030.bmp,20,255,111.545559090162
NG_2019-11-15_09-52-18-9640.bmp,14,73,28.103306696527
NG_b157_2021-07-05_16-51-44-7980.bmp,6,144,13.4882387203728
NG_b157_2021-07-05_16-56-32-5470.bmp,20,255,119.345878698269
NG_2019-11-15_10-37-59-8890.bmp,13,64,32.0811659116744
NG_2019-11-15_09-52-57-0140.bmp,11,93,24.9502553400858
NG_b157_2021-07-05_16-21-27-3880.bmp,18,255,110.704750810221
NG_b157_2021-07-05_16-55-54-6600.bmp,20,255,121.984781277536
NG_b157_2021-07-05_16-46-28-8640.bmp,7,140,16.9088668847171
NG_b157_2021-07-05_16-54-26-8690.bmp,20,255,121.561539495497
NG_b157_2021-07-05_16-22-57-1410.bmp,19,243,97.1779052227549
NG_b157_2021-07-05_16-39-29-7890.bmp,21,255,113.124273787655
NG_2019-11-15_10-17-18-8180.bmp,15,166,38.3055258648479
NG_b157_2021-07-05_16-21-45-5560.bmp,18,255,111.771868512628
NG_b157_2021-07-05_16-46-03-6380.bmp,6,150,17.3069731320101
NG_b157_2021-07-05_15-50-43-3400.bmp,9,157,32.8879131382828
NG_b157_2021-07-05_16-10-09-0600.bmp,17,255,97.0897292292068
NG_2019-11-15_10-29-26-7660.bmp,14,172,41.391611950934
NG_b157_2021-07-05_16-40-01-6440.bmp,20,255,115.485430948221
NG_b157_2021-07-05_15-57-56-9260.bmp,9,95,38.4892841674508
NG_b157_2021-07-05_16-44-29-6930.bmp,18,255,109.46316292546
NG_b157_2021-07-05_16-14-49-0600.bmp,17,255,101.265827322013
NG_b157_2021-07-05_15-54-49-0690.bmp,8,101,37.7740340815747
NG_b157_2021-07-05_16-43-54-6070.bmp,19,255,117.608345654674
NG_b157_2021-07-05_16-48-21-2620.bmp,11,255,48.7528712457249
NG_b157_2021-07-05_16-41-01-3320.bmp,20,255,117.055035321176
NG_2019-11-14_10-34-22-3860.bmp,22,111,46.3838584347059
NG_b157_2021-07-05_15-54-40-8050.bmp,9,151,39.5427065131353
NG_b157_2021-07-05_16-30-55-9320.bmp,9,255,25.7398031572502
NG_2019-11-15_10-20-16-7220.bmp,12,135,27.7151897660372
NG_2019-11-14_10-24-50-4130.bmp,25,194,51.1585992772434
NG_b157_2021-07-05_16-14-20-1920.bmp,19,255,107.622728019475
NG_b157_2021-07-05_16-15-17-3280.bmp,18,227,101.823976581985
NG_b157_2021-07-05_16-13-46-9710.bmp,20,255,106.887539764326
NG_2019-11-15_14-57-46-2270.bmp,22,255,51.5249147452537
NG_b157_2021-07-05_15-49-16-0920.bmp,10,87,31.6342727422077
NG_2019-11-15_14-50-41-1960.bmp,17,128,41.0094501280942
NG_68+2019-11-12_14-22-32-4850.bmp,26,153,53.2053409341545
NG_b157_2021-07-05_16-57-17-0650.bmp,19,255,112.136460713592
NG_b157_2021-07-05_16-08-52-5660.bmp,16,255,100.024642681124
NG_68+2019-11-15_15-04-09-3650.bmp,20,192,55.4812100235829
NG_68+2019-11-13_11-27-36-8150.bmp,18,255,46.073174869785
NG_68+2019-11-20_14-09-55-0850.bmp,14,255,26.6878403827556
NG_2019-11-15_10-37-50-5000.bmp,15,159,35.3776997336319
NG_b157_2021-07-05_15-57-27-9110.bmp,10,178,38.2253237152202
NG_b157_2021-07-05_15-55-04-4830.bmp,9,255,37.9424257359201
NG_68+2019-11-20_13-53-48-6490.bmp,10,167,22.1401910384961
NG_b157_2021-07-05_16-40-13-5620.bmp,19,255,113.003479845274
NG_b157_2021-07-05_16-12-35-6500.bmp,15,255,85.8542945472467
NG_b157_2021-07-05_16-13-17-7670.bmp,20,255,110.527696880087
NG_b157_2021-07-05_15-50-12-2480.bmp,8,255,33.7976313156205
NG_2019-11-15_09-46-18-0260.bmp,9,109,19.8547530581429
